location_id,timestamp,heure_du_jour,jour_semaine,activite_prevue,nombre_etudiants,niveau_congestion
13,2024-09-13 12:00:00,12,4,1,9,moyen
14,2024-09-13 12:00:00,12,4,1,9,faible
15,2024-09-13 12:00:00,12,4,1,7,faible
16,2024-09-13 12:00:00,12,4,1,6,faible
17,2024-09-13 12:00:00,12,4,1,4,faible
18,2024-09-13 12:00:00,12,4,1,7,faible
19,2024-09-13 12:00:00,12,4,0,9,faible
20,2024-09-13 12:00:00,12,4,1,2,faible
21,2024-09-13 12:00:00,12,4,1,4,faible
22,2024-09-13 12:00:00,12,4,1,7,faible
23,2024-09-13 12:00:00,12,4,0,6,faible
24,2024-09-13 12:00:00,12,4,0,6,faible
25,2024-09-13 12:00:00,12,4,0,8,faible
26,2024-09-13 12:00:00,12,4,1,7,faible
27,2024-09-13 12:00:00,12,4,1,4,faible
28,2024-09-13 12:00:00,12,4,1,6,faible
29,2024-09-13 12:00:00,12,4,0,6,faible
30,2024-09-13 12:00:00,12,4,1,2,faible
31,2024-09-13 12:00:00,12,4,0,3,faible
32,2024-09-13 12:00:00,12,4,1,5,faible
33,2024-09-13 12:00:00,12,4,0,2,faible
34,2024-09-13 12:00:00,12,4,1,1,faible
35,2024-09-13 12:00:00,12,4,1,45,moyen
36,2024-09-13 12:00:00,12,4,1,9,moyen
37,2024-09-13 12:00:00,12,4,1,8,moyen
38,2024-09-13 12:00:00,12,4,1,22,faible
1,2024-09-13 13:00:00,13,4,1,7,faible
2,2024-09-13 13:00:00,13,4,1,6,faible
3,2024-09-13 13:00:00,13,4,1,6,moyen
4,2024-09-13 13:00:00,13,4,1,0,faible
5,2024-09-13 13:00:00,13,4,0,16,faible
6,2024-09-13 13:00:00,13,4,0,45,faible
7,2024-09-13 13:00:00,13,4,0,38,faible
8,2024-09-13 13:00:00,13,4,0,3,faible
9,2024-09-13 13:00:00,13,4,1,4,faible
10,2024-09-13 13:00:00,13,4,1,4,faible
11,2024-09-13 13:00:00,13,4,0,1,faible
12,2024-09-13 13:00:00,13,4,1,3,faible
13,2024-09-13 13:00:00,13,4,1,3,faible
14,2024-09-13 13:00:00,13,4,1,9,faible
15,2024-09-13 13:00:00,13,4,0,10,faible
16,2024-09-13 13:00:00,13,4,0,8,faible
17,2024-09-13 13:00:00,13,4,1,4,faible
18,2024-09-13 13:00:00,13,4,0,5,faible
19,2024-09-13 13:00:00,13,4,1,7,faible
20,2024-09-13 13:00:00,13,4,1,4,faible
21,2024-09-13 13:00:00,13,4,1,3,faible
22,2024-09-13 13:00:00,13,4,1,3,faible
23,2024-09-13 13:00:00,13,4,1,3,faible
24,2024-09-13 13:00:00,13,4,0,7,faible
25,2024-09-13 13:00:00,13,4,0,7,faible
26,2024-09-13 13:00:00,13,4,1,4,faible
27,2024-09-13 13:00:00,13,4,1,7,faible
28,2024-09-13 13:00:00,13,4,1,8,faible
29,2024-09-13 13:00:00,13,4,0,3,faible
30,2024-09-13 13:00:00,13,4,1,6,faible
31,2024-09-13 13:00:00,13,4,0,2,faible
32,2024-09-13 13:00:00,13,4,1,3,faible
33,2024-09-13 13:00:00,13,4,1,3,faible
34,2024-09-13 13:00:00,13,4,0,1,faible
35,2024-09-13 13:00:00,13,4,1,48,moyen
36,2024-09-13 13:00:00,13,4,0,3,faible
37,2024-09-13 13:00:00,13,4,1,2,faible
38,2024-09-13 13:00:00,13,4,0,15,faible
1,2024-09-13 14:00:00,14,4,1,7,faible
2,2024-09-13 14:00:00,14,4,1,7,faible
3,2024-09-13 14:00:00,14,4,1,5,faible
4,2024-09-13 14:00:00,14,4,1,1,faible
5,2024-09-13 14:00:00,14,4,0,32,faible
6,2024-09-13 14:00:00,14,4,0,49,faible
7,2024-09-13 14:00:00,14,4,0,26,faible
8,2024-09-13 14:00:00,14,4,0,10,moyen
9,2024-09-13 14:00:00,14,4,1,13,moyen
10,2024-09-13 14:00:00,14,4,1,11,moyen
11,2024-09-13 14:00:00,14,4,1,8,moyen
12,2024-09-13 14:00:00,14,4,1,9,moyen
13,2024-09-13 14:00:00,14,4,1,12,moyen
14,2024-09-13 14:00:00,14,4,1,19,moyen
15,2024-09-13 14:00:00,14,4,0,19,moyen
16,2024-09-13 14:00:00,14,4,1,17,moyen
17,2024-09-13 14:00:00,14,4,0,22,moyen
18,2024-09-13 14:00:00,14,4,1,20,moyen
19,2024-09-13 14:00:00,14,4,1,18,moyen
20,2024-09-13 14:00:00,14,4,0,16,moyen
21,2024-09-13 14:00:00,14,4,1,13,moyen
22,2024-09-13 14:00:00,14,4,0,14,moyen
23,2024-09-13 14:00:00,14,4,0,15,moyen
24,2024-09-13 14:00:00,14,4,1,19,moyen
25,2024-09-13 14:00:00,14,4,1,15,moyen
26,2024-09-13 14:00:00,14,4,1,17,moyen
27,2024-09-13 14:00:00,14,4,0,14,moyen
28,2024-09-13 14:00:00,14,4,0,19,moyen
29,2024-09-13 14:00:00,14,4,1,13,moyen
30,2024-09-13 14:00:00,14,4,1,13,moyen
31,2024-09-13 14:00:00,14,4,1,12,moyen
32,2024-09-13 14:00:00,14,4,0,9,moyen
33,2024-09-13 14:00:00,14,4,1,10,moyen
34,2024-09-13 14:00:00,14,4,1,8,moyen
35,2024-09-13 14:00:00,14,4,1,25,moyen
36,2024-09-13 14:00:00,14,4,0,8,moyen
37,2024-09-13 14:00:00,14,4,1,8,moyen
38,2024-09-13 14:00:00,14,4,0,24,faible
1,2024-09-13 15:00:00,15,4,1,6,faible
2,2024-09-13 15:00:00,15,4,1,9,moyen
3,2024-09-13 15:00:00,15,4,1,6,moyen
4,2024-09-13 15:00:00,15,4,1,0,faible
5,2024-09-13 15:00:00,15,4,0,19,faible
6,2024-09-13 15:00:00,15,4,0,25,faible
7,2024-09-13 15:00:00,15,4,0,26,faible
8,2024-09-13 15:00:00,15,4,1,11,moyen
9,2024-09-13 15:00:00,15,4,0,12,moyen
10,2024-09-13 15:00:00,15,4,0,10,moyen
11,2024-09-13 15:00:00,15,4,1,11,moyen
12,2024-09-13 15:00:00,15,4,1,8,moyen
13,2024-09-13 15:00:00,15,4,1,11,moyen
14,2024-09-13 15:00:00,15,4,1,20,moyen
15,2024-09-13 15:00:00,15,4,1,19,moyen
16,2024-09-13 15:00:00,15,4,0,19,moyen
17,2024-09-13 15:00:00,15,4,0,20,moyen
18,2024-09-13 15:00:00,15,4,0,17,moyen
19,2024-09-13 15:00:00,15,4,1,22,moyen
20,2024-09-13 15:00:00,15,4,1,21,moyen
21,2024-09-13 15:00:00,15,4,1,18,moyen
22,2024-09-13 15:00:00,15,4,1,16,moyen
23,2024-09-13 15:00:00,15,4,0,12,moyen
24,2024-09-13 15:00:00,15,4,1,20,moyen
25,2024-09-13 15:00:00,15,4,1,18,moyen
26,2024-09-13 15:00:00,15,4,0,15,moyen
27,2024-09-13 15:00:00,15,4,1,13,moyen
28,2024-09-13 15:00:00,15,4,1,17,moyen
29,2024-09-13 15:00:00,15,4,0,12,moyen
30,2024-09-13 15:00:00,15,4,1,12,moyen
31,2024-09-13 15:00:00,15,4,1,10,moyen
32,2024-09-13 15:00:00,15,4,0,10,moyen
33,2024-09-13 15:00:00,15,4,1,7,moyen
34,2024-09-13 15:00:00,15,4,1,9,moyen
35,2024-09-13 15:00:00,15,4,1,17,faible
36,2024-09-13 15:00:00,15,4,1,7,moyen
37,2024-09-13 15:00:00,15,4,1,8,moyen
38,2024-09-13 15:00:00,15,4,0,22,faible
1,2024-09-13 16:00:00,16,4,1,9,moyen
2,2024-09-13 16:00:00,16,4,1,9,moyen
3,2024-09-13 16:00:00,16,4,1,4,faible
4,2024-09-13 16:00:00,16,4,1,0,faible
5,2024-09-13 16:00:00,16,4,0,16,faible
6,2024-09-13 16:00:00,16,4,0,48,faible
7,2024-09-13 16:00:00,16,4,0,40,faible
8,2024-09-13 16:00:00,16,4,1,9,moyen
9,2024-09-13 16:00:00,16,4,1,11,moyen
10,2024-09-13 16:00:00,16,4,1,10,moyen
11,2024-09-13 16:00:00,16,4,0,10,moyen
12,2024-09-13 16:00:00,16,4,0,8,moyen
13,2024-09-13 16:00:00,16,4,1,9,moyen
14,2024-09-13 16:00:00,16,4,0,21,moyen
15,2024-09-13 16:00:00,16,4,1,25,moyen
16,2024-09-13 16:00:00,16,4,0,21,moyen
17,2024-09-13 16:00:00,16,4,0,17,moyen
18,2024-09-13 16:00:00,16,4,0,15,moyen
19,2024-09-13 16:00:00,16,4,1,22,moyen
20,2024-09-13 16:00:00,16,4,1,19,moyen
21,2024-09-13 16:00:00,16,4,0,17,moyen
22,2024-09-13 16:00:00,16,4,1,13,moyen
23,2024-09-13 16:00:00,16,4,1,14,moyen
24,2024-09-13 16:00:00,16,4,0,15,moyen
25,2024-09-13 16:00:00,16,4,1,16,moyen
26,2024-09-13 16:00:00,16,4,1,13,moyen
27,2024-09-13 16:00:00,16,4,1,18,moyen
28,2024-09-13 16:00:00,16,4,0,19,moyen
29,2024-09-13 16:00:00,16,4,1,14,moyen
30,2024-09-13 16:00:00,16,4,0,11,moyen
31,2024-09-13 16:00:00,16,4,1,13,moyen
32,2024-09-13 16:00:00,16,4,1,12,moyen
33,2024-09-13 16:00:00,16,4,1,10,moyen
34,2024-09-13 16:00:00,16,4,1,9,moyen
35,2024-09-13 16:00:00,16,4,1,22,faible
36,2024-09-13 16:00:00,16,4,0,7,moyen
37,2024-09-13 16:00:00,16,4,1,7,moyen
38,2024-09-13 16:00:00,16,4,0,13,faible
1,2024-09-13 17:00:00,17,4,1,6,faible
2,2024-09-13 17:00:00,17,4,1,7,faible
3,2024-09-13 17:00:00,17,4,1,7,moyen
4,2024-09-13 17:00:00,17,4,1,0,faible
5,2024-09-13 17:00:00,17,4,0,33,faible
6,2024-09-13 17:00:00,17,4,0,48,faible
7,2024-09-13 17:00:00,17,4,0,18,faible
8,2024-09-13 17:00:00,17,4,1,11,moyen
9,2024-09-13 17:00:00,17,4,1,11,moyen
10,2024-09-13 17:00:00,17,4,1,12,moyen
11,2024-09-13 17:00:00,17,4,1,9,moyen
12,2024-09-13 17:00:00,17,4,1,8,moyen
13,2024-09-13 17:00:00,17,4,1,9,moyen
14,2024-09-13 17:00:00,17,4,1,8,faible
15,2024-09-13 17:00:00,17,4,1,11,faible
16,2024-09-13 17:00:00,17,4,1,5,faible
17,2024-09-13 17:00:00,17,4,1,9,faible
18,2024-09-13 17:00:00,17,4,1,5,faible
19,2024-09-13 17:00:00,17,4,1,5,faible
20,2024-09-13 17:00:00,17,4,0,6,faible
21,2024-09-13 17:00:00,17,4,0,4,faible
22,2024-09-13 17:00:00,17,4,1,2,faible
23,2024-09-13 17:00:00,17,4,1,4,faible
24,2024-09-13 17:00:00,17,4,1,6,faible
25,2024-09-13 17:00:00,17,4,1,5,faible
26,2024-09-13 17:00:00,17,4,0,7,faible
27,2024-09-13 17:00:00,17,4,1,5,faible
28,2024-09-13 17:00:00,17,4,0,5,faible
29,2024-09-13 17:00:00,17,4,0,5,faible
30,2024-09-13 17:00:00,17,4,0,4,faible
31,2024-09-13 17:00:00,17,4,1,4,faible
32,2024-09-13 17:00:00,17,4,1,5,faible
33,2024-09-13 17:00:00,17,4,0,3,faible
34,2024-09-13 17:00:00,17,4,1,3,faible
35,2024-09-13 17:00:00,17,4,0,46,moyen
36,2024-09-13 17:00:00,17,4,1,7,moyen
37,2024-09-13 17:00:00,17,4,1,7,moyen
38,2024-09-13 17:00:00,17,4,0,14,faible
1,2024-09-13 18:00:00,18,4,0,0,faible
2,2024-09-13 18:00:00,18,4,0,0,faible
3,2024-09-13 18:00:00,18,4,0,1,faible
4,2024-09-13 18:00:00,18,4,0,1,faible
5,2024-09-13 18:00:00,18,4,0,15,faible
6,2024-09-13 18:00:00,18,4,0,30,faible
7,2024-09-13 18:00:00,18,4,0,27,faible
8,2024-09-13 18:00:00,18,4,1,2,faible
9,2024-09-13 18:00:00,18,4,0,2,faible
10,2024-09-13 18:00:00,18,4,0,3,faible
11,2024-09-13 18:00:00,18,4,0,1,faible
12,2024-09-13 18:00:00,18,4,1,3,faible
13,2024-09-13 18:00:00,18,4,1,1,faible
14,2024-09-13 18:00:00,18,4,1,5,faible
15,2024-09-13 18:00:00,18,4,1,4,faible
16,2024-09-13 18:00:00,18,4,0,3,faible
17,2024-09-13 18:00:00,18,4,1,9,faible
18,2024-09-13 18:00:00,18,4,1,7,faible
19,2024-09-13 18:00:00,18,4,1,3,faible
20,2024-09-13 18:00:00,18,4,1,6,faible
21,2024-09-13 18:00:00,18,4,0,5,faible
22,2024-09-13 18:00:00,18,4,1,3,faible
23,2024-09-13 18:00:00,18,4,1,2,faible
24,2024-09-13 18:00:00,18,4,0,4,faible
25,2024-09-13 18:00:00,18,4,0,8,faible
26,2024-09-13 18:00:00,18,4,1,6,faible
27,2024-09-13 18:00:00,18,4,1,7,faible
28,2024-09-13 18:00:00,18,4,1,7,faible
29,2024-09-13 18:00:00,18,4,1,4,faible
30,2024-09-13 18:00:00,18,4,1,4,faible
31,2024-09-13 18:00:00,18,4,0,5,faible
32,2024-09-13 18:00:00,18,4,1,4,faible
33,2024-09-13 18:00:00,18,4,0,2,faible
34,2024-09-13 18:00:00,18,4,1,1,faible
35,2024-09-13 18:00:00,18,4,1,44,moyen
36,2024-09-13 18:00:00,18,4,1,3,faible
37,2024-09-13 18:00:00,18,4,0,3,faible
38,2024-09-13 18:00:00,18,4,0,17,faible
1,2024-09-13 19:00:00,19,4,0,1,faible
2,2024-09-13 19:00:00,19,4,0,0,faible
3,2024-09-13 19:00:00,19,4,0,0,faible
4,2024-09-13 19:00:00,19,4,0,0,faible
5,2024-09-13 19:00:00,19,4,0,14,faible
6,2024-09-13 19:00:00,19,4,0,43,faible
7,2024-09-13 19:00:00,19,4,0,18,faible
8,2024-09-13 19:00:00,19,4,0,2,faible
9,2024-09-13 19:00:00,19,4,0,2,faible
10,2024-09-13 19:00:00,19,4,0,2,faible
11,2024-09-13 19:00:00,19,4,0,1,faible
12,2024-09-13 19:00:00,19,4,0,2,faible
13,2024-09-13 19:00:00,19,4,0,3,faible
14,2024-09-13 19:00:00,19,4,0,4,faible
15,2024-09-13 19:00:00,19,4,0,6,faible
16,2024-09-13 19:00:00,19,4,0,10,faible
17,2024-09-13 19:00:00,19,4,0,3,faible
18,2024-09-13 19:00:00,19,4,0,7,faible
19,2024-09-13 19:00:00,19,4,0,9,faible
20,2024-09-13 19:00:00,19,4,0,3,faible
21,2024-09-13 19:00:00,19,4,0,4,faible
22,2024-09-13 19:00:00,19,4,0,7,faible
23,2024-09-13 19:00:00,19,4,0,5,faible
24,2024-09-13 19:00:00,19,4,0,6,faible
25,2024-09-13 19:00:00,19,4,0,8,faible
26,2024-09-13 19:00:00,19,4,0,6,faible
27,2024-09-13 19:00:00,19,4,0,6,faible
28,2024-09-13 19:00:00,19,4,0,6,faible
29,2024-09-13 19:00:00,19,4,0,4,faible
30,2024-09-13 19:00:00,19,4,0,5,faible
31,2024-09-13 19:00:00,19,4,0,3,faible
32,2024-09-13 19:00:00,19,4,0,2,faible
33,2024-09-13 19:00:00,19,4,0,2,faible
34,2024-09-13 19:00:00,19,4,0,3,faible
35,2024-09-13 19:00:00,19,4,0,42,moyen
36,2024-09-13 19:00:00,19,4,0,2,faible
37,2024-09-13 19:00:00,19,4,0,1,faible
38,2024-09-13 19:00:00,19,4,0,23,faible
1,2024-09-13 20:00:00,20,4,0,2,faible
2,2024-09-13 20:00:00,20,4,0,1,faible
3,2024-09-13 20:00:00,20,4,0,1,faible
4,2024-09-13 20:00:00,20,4,0,0,faible
5,2024-09-13 20:00:00,20,4,0,25,faible
6,2024-09-13 20:00:00,20,4,0,25,faible
7,2024-09-13 20:00:00,20,4,0,19,faible
8,2024-09-13 20:00:00,20,4,0,4,faible
9,2024-09-13 20:00:00,20,4,0,3,faible
10,2024-09-13 20:00:00,20,4,0,2,faible
11,2024-09-13 20:00:00,20,4,0,2,faible
12,2024-09-13 20:00:00,20,4,0,2,faible
13,2024-09-13 20:00:00,20,4,0,3,faible
14,2024-09-13 20:00:00,20,4,0,5,faible
15,2024-09-13 20:00:00,20,4,0,7,faible
16,2024-09-13 20:00:00,20,4,0,5,faible
17,2024-09-13 20:00:00,20,4,0,9,faible
18,2024-09-13 20:00:00,20,4,0,6,faible
19,2024-09-13 20:00:00,20,4,0,8,faible
20,2024-09-13 20:00:00,20,4,0,8,faible
21,2024-09-13 20:00:00,20,4,0,6,faible
22,2024-09-13 20:00:00,20,4,0,3,faible
23,2024-09-13 20:00:00,20,4,0,6,faible
24,2024-09-13 20:00:00,20,4,0,4,faible
25,2024-09-13 20:00:00,20,4,0,3,faible
26,2024-09-13 20:00:00,20,4,0,2,faible
27,2024-09-13 20:00:00,20,4,0,5,faible
28,2024-09-13 20:00:00,20,4,0,3,faible
29,2024-09-13 20:00:00,20,4,0,5,faible
30,2024-09-13 20:00:00,20,4,0,2,faible
31,2024-09-13 20:00:00,20,4,0,1,faible
32,2024-09-13 20:00:00,20,4,0,3,faible
33,2024-09-13 20:00:00,20,4,0,3,faible
34,2024-09-13 20:00:00,20,4,0,3,faible
35,2024-09-13 20:00:00,20,4,0,49,moyen
36,2024-09-13 20:00:00,20,4,0,3,faible
37,2024-09-13 20:00:00,20,4,0,1,faible
38,2024-09-13 20:00:00,20,4,0,22,faible
1,2024-09-13 21:00:00,21,4,0,0,faible
2,2024-09-13 21:00:00,21,4,0,0,faible
3,2024-09-13 21:00:00,21,4,0,0,faible
4,2024-09-13 21:00:00,21,4,0,0,faible
5,2024-09-13 21:00:00,21,4,0,19,faible
6,2024-09-13 21:00:00,21,4,0,30,faible
7,2024-09-13 21:00:00,21,4,0,21,faible
8,2024-09-13 21:00:00,21,4,0,3,faible
9,2024-09-13 21:00:00,21,4,0,3,faible
10,2024-09-13 21:00:00,21,4,0,1,faible
11,2024-09-13 21:00:00,21,4,0,2,faible
12,2024-09-13 21:00:00,21,4,0,3,faible
13,2024-09-13 21:00:00,21,4,0,2,faible
14,2024-09-13 21:00:00,21,4,0,8,faible
15,2024-09-13 21:00:00,21,4,0,5,faible
16,2024-09-13 21:00:00,21,4,0,3,faible
17,2024-09-13 21:00:00,21,4,0,4,faible
18,2024-09-13 21:00:00,21,4,0,6,faible
19,2024-09-13 21:00:00,21,4,0,3,faible
20,2024-09-13 21:00:00,21,4,0,3,faible
21,2024-09-13 21:00:00,21,4,0,3,faible
22,2024-09-13 21:00:00,21,4,0,2,faible
23,2024-09-13 21:00:00,21,4,0,6,faible
24,2024-09-13 21:00:00,21,4,0,7,faible
25,2024-09-13 21:00:00,21,4,0,4,faible
26,2024-09-13 21:00:00,21,4,0,3,faible
27,2024-09-13 21:00:00,21,4,0,6,faible
28,2024-09-13 21:00:00,21,4,0,5,faible
29,2024-09-13 21:00:00,21,4,0,6,faible
30,2024-09-13 21:00:00,21,4,0,2,faible
31,2024-09-13 21:00:00,21,4,0,5,faible
32,2024-09-13 21:00:00,21,4,0,2,faible
33,2024-09-13 21:00:00,21,4,0,3,faible
34,2024-09-13 21:00:00,21,4,0,1,faible
35,2024-09-13 21:00:00,21,4,0,51,moyen
36,2024-09-13 21:00:00,21,4,0,1,faible
37,2024-09-13 21:00:00,21,4,0,1,faible
38,2024-09-13 21:00:00,21,4,0,17,faible
1,2024-09-14 07:00:00,7,5,0,0,faible
2,2024-09-14 07:00:00,7,5,0,0,faible
3,2024-09-14 07:00:00,7,5,0,0,faible
4,2024-09-14 07:00:00,7,5,0,0,faible
5,2024-09-14 07:00:00,7,5,0,30,faible
6,2024-09-14 07:00:00,7,5,0,35,faible
7,2024-09-14 07:00:00,7,5,0,37,faible
8,2024-09-14 07:00:00,7,5,0,2,faible
9,2024-09-14 07:00:00,7,5,0,5,faible
10,2024-09-14 07:00:00,7,5,0,2,faible
11,2024-09-14 07:00:00,7,5,0,2,faible
12,2024-09-14 07:00:00,7,5,0,3,faible
13,2024-09-14 07:00:00,7,5,0,1,faible
14,2024-09-14 07:00:00,7,5,0,7,faible
15,2024-09-14 07:00:00,7,5,0,4,faible
16,2024-09-14 07:00:00,7,5,0,3,faible
17,2024-09-14 07:00:00,7,5,0,3,faible
18,2024-09-14 07:00:00,7,5,0,3,faible
19,2024-09-14 07:00:00,7,5,0,8,faible
20,2024-09-14 07:00:00,7,5,0,5,faible
21,2024-09-14 07:00:00,7,5,0,7,faible
22,2024-09-14 07:00:00,7,5,0,6,faible
23,2024-09-14 07:00:00,7,5,0,5,faible
24,2024-09-14 07:00:00,7,5,0,5,faible
25,2024-09-14 07:00:00,7,5,0,5,faible
26,2024-09-14 07:00:00,7,5,0,5,faible
27,2024-09-14 07:00:00,7,5,0,7,faible
28,2024-09-14 07:00:00,7,5,0,3,faible
29,2024-09-14 07:00:00,7,5,0,5,faible
30,2024-09-14 07:00:00,7,5,0,4,faible
31,2024-09-14 07:00:00,7,5,0,2,faible
32,2024-09-14 07:00:00,7,5,0,4,faible
33,2024-09-14 07:00:00,7,5,0,2,faible
34,2024-09-14 07:00:00,7,5,0,4,faible
35,2024-09-14 07:00:00,7,5,0,23,faible
36,2024-09-14 07:00:00,7,5,0,3,faible
37,2024-09-14 07:00:00,7,5,0,1,faible
38,2024-09-14 07:00:00,7,5,0,18,faible
1,2024-09-14 08:00:00,8,5,1,7,faible
2,2024-09-14 08:00:00,8,5,1,7,faible
3,2024-09-14 08:00:00,8,5,1,6,moyen
4,2024-09-14 08:00:00,8,5,1,0,faible
5,2024-09-14 08:00:00,8,5,0,52,moyen
6,2024-09-14 08:00:00,8,5,0,99,moyen
7,2024-09-14 08:00:00,8,5,0,75,moyen
8,2024-09-14 08:00:00,8,5,1,2,faible
9,2024-09-14 08:00:00,8,5,1,3,faible
10,2024-09-14 08:00:00,8,5,1,4,faible
11,2024-09-14 08:00:00,8,5,1,2,faible
12,2024-09-14 08:00:00,8,5,1,3,faible
13,2024-09-14 08:00:00,8,5,1,3,faible
14,2024-09-14 08:00:00,8,5,1,4,faible
15,2024-09-14 08:00:00,8,5,1,6,faible
16,2024-09-14 08:00:00,8,5,0,5,faible
17,2024-09-14 08:00:00,8,5,0,8,faible
18,2024-09-14 08:00:00,8,5,1,6,faible
19,2024-09-14 08:00:00,8,5,1,6,faible
20,2024-09-14 08:00:00,8,5,1,7,faible
21,2024-09-14 08:00:00,8,5,0,3,faible
22,2024-09-14 08:00:00,8,5,0,4,faible
23,2024-09-14 08:00:00,8,5,1,5,faible
24,2024-09-14 08:00:00,8,5,0,5,faible
25,2024-09-14 08:00:00,8,5,0,3,faible
26,2024-09-14 08:00:00,8,5,0,7,faible
27,2024-09-14 08:00:00,8,5,0,4,faible
28,2024-09-14 08:00:00,8,5,1,4,faible
29,2024-09-14 08:00:00,8,5,1,2,faible
30,2024-09-14 08:00:00,8,5,1,3,faible
31,2024-09-14 08:00:00,8,5,0,4,faible
32,2024-09-14 08:00:00,8,5,1,2,faible
33,2024-09-14 08:00:00,8,5,1,4,faible
34,2024-09-14 08:00:00,8,5,1,4,faible
35,2024-09-14 08:00:00,8,5,1,19,faible
36,2024-09-14 08:00:00,8,5,1,3,faible
37,2024-09-14 08:00:00,8,5,1,2,faible
38,2024-09-14 08:00:00,8,5,0,44,moyen
1,2024-09-14 09:00:00,9,5,1,7,faible
2,2024-09-14 09:00:00,9,5,1,6,faible
3,2024-09-14 09:00:00,9,5,1,7,moyen
4,2024-09-14 09:00:00,9,5,1,0,faible
5,2024-09-14 09:00:00,9,5,0,61,moyen
6,2024-09-14 09:00:00,9,5,0,105,moyen
7,2024-09-14 09:00:00,9,5,0,69,moyen
8,2024-09-14 09:00:00,9,5,1,16,eleve
9,2024-09-14 09:00:00,9,5,0,12,moyen
10,2024-09-14 09:00:00,9,5,1,12,moyen
11,2024-09-14 09:00:00,9,5,1,11,moyen
12,2024-09-14 09:00:00,9,5,1,7,moyen
13,2024-09-14 09:00:00,9,5,1,9,moyen
14,2024-09-14 09:00:00,9,5,0,20,moyen
15,2024-09-14 09:00:00,9,5,1,20,moyen
16,2024-09-14 09:00:00,9,5,0,22,moyen
17,2024-09-14 09:00:00,9,5,1,17,moyen
18,2024-09-14 09:00:00,9,5,1,20,moyen
19,2024-09-14 09:00:00,9,5,1,21,moyen
20,2024-09-14 09:00:00,9,5,1,19,moyen
21,2024-09-14 09:00:00,9,5,1,15,moyen
22,2024-09-14 09:00:00,9,5,1,18,moyen
23,2024-09-14 09:00:00,9,5,1,12,moyen
24,2024-09-14 09:00:00,9,5,1,17,moyen
25,2024-09-14 09:00:00,9,5,1,20,moyen
26,2024-09-14 09:00:00,9,5,1,14,moyen
27,2024-09-14 09:00:00,9,5,1,17,moyen
28,2024-09-14 09:00:00,9,5,1,20,moyen
29,2024-09-14 09:00:00,9,5,1,12,moyen
30,2024-09-14 09:00:00,9,5,1,13,moyen
31,2024-09-14 09:00:00,9,5,1,10,moyen
32,2024-09-14 09:00:00,9,5,1,11,moyen
33,2024-09-14 09:00:00,9,5,0,10,moyen
34,2024-09-14 09:00:00,9,5,0,8,moyen
35,2024-09-14 09:00:00,9,5,1,14,faible
36,2024-09-14 09:00:00,9,5,1,7,moyen
37,2024-09-14 09:00:00,9,5,1,9,moyen
38,2024-09-14 09:00:00,9,5,0,56,moyen
1,2024-09-14 10:00:00,10,5,1,11,moyen
2,2024-09-14 10:00:00,10,5,1,9,moyen
3,2024-09-14 10:00:00,10,5,1,5,faible
4,2024-09-14 10:00:00,10,5,1,0,faible
5,2024-09-14 10:00:00,10,5,0,56,moyen
6,2024-09-14 10:00:00,10,5,0,108,moyen
7,2024-09-14 10:00:00,10,5,0,77,moyen
8,2024-09-14 10:00:00,10,5,1,10,moyen
9,2024-09-14 10:00:00,10,5,1,14,moyen
10,2024-09-14 10:00:00,10,5,0,12,moyen
11,2024-09-14 10:00:00,10,5,0,10,moyen
12,2024-09-14 10:00:00,10,5,1,8,moyen
13,2024-09-14 10:00:00,10,5,1,9,moyen
14,2024-09-14 10:00:00,10,5,1,24,moyen
15,2024-09-14 10:00:00,10,5,1,20,moyen
16,2024-09-14 10:00:00,10,5,0,23,moyen
17,2024-09-14 10:00:00,10,5,1,23,moyen
18,2024-09-14 10:00:00,10,5,1,18,moyen
19,2024-09-14 10:00:00,10,5,1,20,moyen
20,2024-09-14 10:00:00,10,5,1,20,moyen
21,2024-09-14 10:00:00,10,5,1,14,moyen
22,2024-09-14 10:00:00,10,5,1,14,moyen
23,2024-09-14 10:00:00,10,5,1,11,moyen
24,2024-09-14 10:00:00,10,5,1,16,moyen
25,2024-09-14 10:00:00,10,5,1,16,moyen
26,2024-09-14 10:00:00,10,5,0,16,moyen
27,2024-09-14 10:00:00,10,5,1,15,moyen
28,2024-09-14 10:00:00,10,5,1,15,moyen
29,2024-09-14 10:00:00,10,5,1,15,moyen
30,2024-09-14 10:00:00,10,5,0,11,moyen
31,2024-09-14 10:00:00,10,5,1,10,moyen
32,2024-09-14 10:00:00,10,5,1,9,moyen
33,2024-09-14 10:00:00,10,5,0,8,moyen
34,2024-09-14 10:00:00,10,5,1,8,moyen
35,2024-09-14 10:00:00,10,5,1,17,faible
36,2024-09-14 10:00:00,10,5,1,8,moyen
37,2024-09-14 10:00:00,10,5,0,8,moyen
38,2024-09-14 10:00:00,10,5,0,55,moyen
1,2024-09-14 11:00:00,11,5,1,9,moyen
2,2024-09-14 11:00:00,11,5,1,8,moyen
3,2024-09-14 11:00:00,11,5,1,4,faible
4,2024-09-14 11:00:00,11,5,1,0,faible
5,2024-09-14 11:00:00,11,5,0,62,moyen
6,2024-09-14 11:00:00,11,5,0,89,moyen
7,2024-09-14 11:00:00,11,5,0,78,moyen
8,2024-09-14 11:00:00,11,5,0,12,moyen
9,2024-09-14 11:00:00,11,5,1,13,moyen
